url,type,purpose,area,bedroom,bath,added,price,location,location_city,source
https://www.olx.com.pk/item/8-marla-residential-plot-for-sale-in-dha-phase-1-sector-v-multan-in-only-rs-4800000-iid-1118120261,Residential Plot,For Sale,8 Marla,,,2 weeks ago,Rs 48 Lacs,"DHA Phase 1 - Sector V, Multan",Multan,OLX
https://www.olx.com.pk/item/perfect-5-marla-residential-plot-in-dha-phase-1-sector-p-for-sale-iid-1118120260,Residential Plot,For Sale,5 Marla,,,2 weeks ago,Rs 24 Lacs,"DHA Phase 1 - Sector P, Multan",Multan,OLX
https://www.olx.com.pk/item/get-in-touch-now-to-buy-a-residential-plot-in-dha-phase-1-sector-p-iid-1118120218,Residential Plot,For Sale,5 Marla,,,2 weeks ago,Rs 18.50 Lacs,"DHA Phase 1 - Sector P, Multan",Multan,OLX
https://www.olx.com.pk/item/dha-phase-1-sector-o-residential-plot-sized-20-marla-is-available-iid-1118120215,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 65 Lacs,"DHA Phase 1 - Sector O, Multan",Multan,OLX
https://www.olx.com.pk/item/unoccupied-residential-plot-of-20-marla-is-available-for-sale-in-dha-defence-iid-1118120210,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 58 Lacs,"DHA Phase 1 - Sector N, Multan",Multan,OLX
https://www.olx.com.pk/item/a-spacious-20-marla-residential-plot-in-dha-phase-1-sector-w2-iid-1118120209,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 30 Lacs,"DHA Phase 1 - Sector W2, Multan",Multan,OLX
https://www.olx.com.pk/item/buy-20-marla-residential-plot-at-highly-affordable-price-iid-1118120207,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 50 Lacs,"DHA Phase 1 - Sector Y, Multan",Multan,OLX
https://www.olx.com.pk/item/stunning-residential-plot-is-available-for-sale-in-dha-phase-1-sector-y-iid-1118120201,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 35 Lacs,"DHA Phase 1 - Sector Y, Multan",Multan,OLX
https://www.olx.com.pk/item/20-marla-residential-plot-in-dha-phase-1-sector-s-is-best-option-iid-1118120200,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 60 Lacs,"DHA Phase 1 - Sector S, Multan",Multan,OLX
https://www.olx.com.pk/item/20-marla-residential-plot-in-beautiful-location-of-dha-phase-1-sector-s-in-multan-iid-1118120198,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 40 Lacs,"DHA Phase 1 - Sector S, Multan",Multan,OLX
https://www.olx.com.pk/item/end-your-search-for-residential-plot-here-and-sale-now-iid-1118120197,Residential Plot,For Sale,5 Marla,,,2 weeks ago,Rs 24 Lacs,"DHA Phase 1 - Sector V, Multan",Multan,OLX
https://www.olx.com.pk/item/a-well-designed-residential-plot-is-up-for-sale-in-an-ideal-location-in-multan-iid-1118120193,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 65 Lacs,"DHA Phase 1 - Sector Q, Multan",Multan,OLX
https://www.olx.com.pk/item/idyllic-residential-plot-available-in-dha-phase-1-sector-m-for-sale-iid-1118120192,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 90 Lacs,"DHA Phase 1 - Sector M, Multan",Multan,OLX
https://www.olx.com.pk/item/stunning-and-affordable-residential-plot-available-for-sale-in-dha-phase-1-sector-m-iid-1118120190,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 85 Lacs,"DHA Phase 1 - Sector M, Multan",Multan,OLX
https://www.olx.com.pk/item/get-in-touch-now-to-buy-a-20-marla-residential-plot-in-dha-phase-1-sector-l-iid-1118120188,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 39.50 Lacs,"DHA Phase 1 - Sector L, Multan",Multan,OLX
https://www.olx.com.pk/item/residential-plot-of-20-marla-in-dha-phase-1-sector-k-is-available-iid-1118120185,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 75 Lacs,"DHA Phase 1 - Sector K, Multan",Multan,OLX
https://www.olx.com.pk/item/residential-plot-for-sale-situated-in-dha-phase-1-sector-i-iid-1118120182,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 85 Lacs,"DHA Phase 1 - Sector I, Multan",Multan,OLX
https://www.olx.com.pk/item/idyllic-residential-plot-available-in-dha-phase-1-sector-g-for-sale-iid-1118120181,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 67 Lacs,"DHA Phase 1 - Sector G, Multan",Multan,OLX
https://www.olx.com.pk/item/residential-plot-is-available-for-sale-in-dha-phase-1-sector-g-iid-1118120178,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 62 Lacs,"DHA Phase 1 - Sector G, Multan",Multan,OLX
https://www.olx.com.pk/item/prominently-located-residential-plot-available-in-dha-phase-1-sector-a-for-sale-iid-1118120176,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 62 Lacs,"DHA Phase 1 - Sector A, Multan",Multan,OLX
https://www.olx.com.pk/item/become-owner-of-your-residential-plot-today-which-is-centrally-located-in-dha-phase-1-sector-a-in-multan-iid-1118120171,Residential Plot,For Sale,20 Marla,,,2 weeks ago,Rs 59 Lacs,"DHA Phase 1 - Sector A, Multan",Multan,OLX
https://www.olx.com.pk/item/10-marla-3-bedroom-apartment-available-for-rent-iid-1117750470,Room,For Rent,10 Marla,4,5,4 weeks ago,Rs 1.50 Lac,"Askari 10, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-upper-floor-for-rent-in-venus-iid-1118098176,Other,For Rent,10 Marla,2,2,2 days ago,"Rs 50,000","Pak Arab Housing Society, Lahore",Lahore,OLX
https://www.olx.com.pk/item/the-residence-boys-hostel-near-uet-baghbanpura-orange-line-train-stn-iid-1112490030,Other,For Rent,,,,4 days ago,"Rs 7,999","Baghbanpura, Lahore",Lahore,OLX
https://www.olx.com.pk/item/lower-portion-available-for-rent-iid-1117790829,Lower Portion,For Rent,10 Marla,2,2,1 week ago,"Rs 70,000","Iqbal Park, Lahore",Lahore,OLX
https://www.olx.com.pk/item/one-bed-furnished-apartment-available-for-rent-in-sector-c-bahria-town-lahore-iid-1118640251,Apartment,For Rent,570 SQFT,1,1,2 days ago,"Rs 43,000","Bahria Town - Sector C, Lahore",Lahore,OLX
https://www.olx.com.pk/item/4-marla-beautiful-double-apartment-available-for-rent-bchlours-iid-1117290839,Apartment,For Rent,3 Marla,2,2,6 days ago,"Rs 32,000","Pak Arab Housing Society Phase 1, Lahore",Lahore,OLX
https://www.olx.com.pk/item/luxury-1-bedroom-furnished-apartment-for-rent-per-day-in-bahria-town-lahore-vip-short-stay-night-stay-flat-per-day-iid-1118307726,Room,For Rent,700 SQM,1,1,2 hours ago,"Rs 3,000","Bahria Town - Rafi Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/luxury-studio1-bhk2-bhk-available-on-daily-basis-iid-1117951446,Other,For Rent,250 Marla,Studio,1,14 hours ago,"Rs 3,000","Bahria Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/gold-crest-mall-2bhk-par-day-available-iid-1117274777,Other,For Rent,"1,700 SQFT",2,3,4 weeks ago,"Rs 22,000","DHA Phase 4, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-upper-portion-for-rent-prime-location-shershah-block-bahria-town-lahore-iid-1117940745,Upper Portion,For Rent,10 Marla,3,3,1 hour ago,"Rs 75,000","Bahria Town - Shershah Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/one-bed-luxury-furnished-apartment-for-rent-in-prime-location-iid-1117940719,Apartment,For Rent,530 SQFT,1,1,1 hour ago,"Rs 50,000","Bahria Town - Sector C, Lahore",Lahore,OLX
https://www.olx.com.pk/item/one-bed-non-furnished-apartment-for-rent-bahria-town-lahore-iid-1117940717,Apartment,For Rent,500 SQFT,1,1,1 hour ago,"Rs 38,000","Bahria Town - Tulip Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/smart-space-smooth-living-furnished-studio-in-bahria-town-iid-1118150152,Other,For Rent,330 SQFT,Studio,1,1 hour ago,"Rs 40,000","Bahria Town - Iqbal Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/3-marla-portions-available-for-rent-pak-arab-society-iid-1118788627,Other,For Rent,3 Marla,1,1,1 hour ago,"Rs 25,000","Pak Arab Housing Society, Lahore",Lahore,OLX
https://www.olx.com.pk/item/8-marla-commercial-building-2nd-floor-for-rent-defence-raya-fairways-dha-phase-6-lahore-iid-1118788374,Building,For Rent,8 Marla,,1,2 hours ago,Rs 2.35 Lac,"DHA Phase 6 - Main Boulevard, Lahore",Lahore,OLX
https://www.olx.com.pk/item/8-marla-commercial-building-2nd-floor-for-rent-defence-raya-fairways-dha-phase-6-lahore-iid-1118788366,Building,For Rent,8 Marla,,1,2 hours ago,Rs 1.80 Lac,"Defence Raya, Lahore",Lahore,OLX
https://www.olx.com.pk/item/8-marla-commercial-building-3rd-floor-for-rent-dha-phase-8-broadway-lahore-iid-1118788363,Building,For Rent,8 Marla,,1,2 hours ago,Rs 1.50 Lac,"DHA Phase 8 - Commercial Broadway, Lahore",Lahore,OLX
https://www.olx.com.pk/item/8-marla-commercial-building-2nd-floor-for-rent-defence-raya-fairways-dha-phase-6-lahore-iid-1118788362,Building,For Rent,8 Marla,,1,2 hours ago,Rs 1.70 Lac,"Defence Raya, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1st-floor-16-marla-commercial-building-for-rent-dha-phase-6-lahore-iid-1118788358,Building,For Rent,16 Marla,,1,2 hours ago,Rs 6 Lac,"DHA Phase 6 - Main Boulevard, Lahore",Lahore,OLX
https://www.olx.com.pk/item/8-marla-commercial-building-near-dolmen-mall-4th-floor-for-rent-dha-phase-6-lahore-iid-1118788355,Building,For Rent,8 Marla,,1,2 hours ago,Rs 1.90 Lac,"DHA Phase 6 - Main Boulevard, Lahore",Lahore,OLX
https://www.olx.com.pk/item/16-marla-commercial-building-for-rent-location-defence-raya-fairways-dha-phase-6-lahore-iid-1118788340,Building,For Rent,16 Marla,,1,2 hours ago,Rs 30 Lacs,"Defence Raya, Lahore",Lahore,OLX
https://www.olx.com.pk/item/8-marla-commercial-building-2nd-floor-for-rent-defence-raya-fairways-dha-phase-6-lahore-iid-1118788336,Building,For Rent,8 Marla,,1,2 hours ago,Rs 2 Lac,"Defence Raya, Lahore",Lahore,OLX
https://www.olx.com.pk/item/8-marla-commercial-building-3rd-floor-for-rent-dha-phase-8-broadway-lahore-iid-1118788335,Building,For Rent,8 Marla,,1,2 hours ago,Rs 1.50 Lac,"DHA Phase 8 - Commercial Broadway, Lahore",Lahore,OLX
https://www.olx.com.pk/item/8-marla-commercial-building-2nd-floor-for-rent-dha-phase-8-broadway-lahore-iid-1118788332,Building,For Rent,8 Marla,,1,2 hours ago,Rs 1.50 Lac,"DHA Phase 8 - Commercial Broadway, Lahore",Lahore,OLX
https://www.olx.com.pk/item/brand-new-shops-with-solar-system-available-opposite-cantt-board-iid-1117902879,Shop,For Rent,400 SQFT,,1,5 days ago,"Rs 60,000","Cantt, Lahore",Lahore,OLX
https://www.olx.com.pk/item/luxury-studio1-bhk2-bhk-available-on-daily-basis-iid-1117951610,Other,For Rent,800 SQFT,2,2,14 hours ago,"Rs 8,000","Bahria Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/daily-basis-apartment-near-lahore-airport-in-paragon-city-barki-road-iid-1112451223,Apartment,For Rent,5 Marla,1,1,4 days ago,"Rs 8,000","Paragon City - Grove Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/2-bedroom-apartment-near-airport-iid-1118517066,Room,For Rent,"1,365 SQFT",2,3,1 week ago,"Rs 10,500","Air Avenue Luxury Apartments, Lahore",Lahore,OLX
https://www.olx.com.pk/item/ultra-modern-brand-new-4-bed-apartment-for-rent-3637-sq-ft-askari-11-lahore-iid-1118364926,Apartment,For Rent,16 Marla,4,5,4 hours ago,Rs 2.50 Lac,"Askari 11, Lahore",Lahore,OLX
https://www.olx.com.pk/item/3-kanal-double-story-factory-for-rent-iid-1117890660,Factory,For Rent,3 Kanal,,5,2 weeks ago,Rs 10 Lacs,"Gajju Matah, Lahore",Lahore,OLX
https://www.olx.com.pk/item/commercial-space-for-rent-iid-1116512853,Other,For Rent,725 SQFT,,1,3 days ago,"Rs 30,000","New Chauburji Park - Block A, Lahore",Lahore,OLX
https://www.olx.com.pk/item/apartment-for-rent-in-behria-town-for-perday-iid-1118387009,Apartment,For Rent,600 Marla,1,1,1 week ago,"Rs 7,000","Bahria Town - Block AA, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-bedroom-apartment-available-for-rent-in-etihad-town-ph-1-main-raiwind-road-lahore-iid-1117109605,Room,For Rent,600 SQFT,1,1,2 weeks ago,"Rs 45,000","Etihad Town Phase 1, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-kanal-commercial-plot-for-rent-iid-1118788132,Commercial Plot,For Rent,10 Kanal,,,2 hours ago,Rs 6 Lac,"Gajju Matah, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-house-for-rent-iid-1118788131,House,For Rent,1 Kanal,5,5,2 hours ago,Rs 3 Lac,"Model Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-commercial-plot-for-rent-iid-1118788129,Commercial Plot,For Rent,1 Kanal,,,2 hours ago,Rs 5 Lac,"Gajju Matah, Lahore",Lahore,OLX
https://www.olx.com.pk/item/700-square-feet-luxury-furnished-office-for-rent-iid-1118788128,Office,For Rent,700 SQFT,,1,2 hours ago,Rs 1 Lac,"Garden Town Main Boulevard, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-house-for-rent-iid-1118788119,House,For Rent,1 Kanal,5,5,2 hours ago,Rs 3.50 Lac,"Muslim Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/400-square-feet-shop-for-rent-librty-market-good-location-iid-1118788091,Shop,For Rent,400 SQFT,,1,2 hours ago,Rs 5 Lac,"Liberty Market, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-house-for-rent-iid-1118788087,House,For Rent,10 Marla,4,4,2 hours ago,Rs 2 Lac,"Gulberg, Lahore",Lahore,OLX
https://www.olx.com.pk/item/700-square-feet-shop-for-rent-mm-alam-road-iid-1118788079,Shop,For Rent,700 SQFT,,1,2 hours ago,Rs 3 Lac,"MM Alam Road, Lahore",Lahore,OLX
https://www.olx.com.pk/item/barket-market-300-square-feet-shop-for-rent-iid-1118788078,Shop,For Rent,270 SQFT,,1,2 hours ago,Rs 2 Lac,"Barkat Market, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1st-floor-3400-square-feet-floor-for-renttttt-iid-1118788072,Other,For Rent,"3,400 SQFT",,3,2 hours ago,Rs 3 Lac,"Garden Town Main Boulevard, Lahore",Lahore,OLX
https://www.olx.com.pk/item/2600-square-feet-furnished-office-for-rent-iid-1118788060,Office,For Rent,"2,500 SQFT",,3,2 hours ago,Rs 4 Lac,"Gulberg, Lahore",Lahore,OLX
https://www.olx.com.pk/item/3-kanal-annual-commercial-house-for-rent-iid-1118788034,House,For Rent,3 Kanal,6,7,2 hours ago,Rs 10 Lacs,"Garden Town Main Boulevard, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-factory-for-rent-iid-1118788003,Factory,For Rent,10 Marla,,1,2 hours ago,"Rs 75,000","Gajju Matah, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-double-story-factory-for-rent-iid-1118788001,Factory,For Rent,10 Marla,,2,2 hours ago,Rs 1.60 Lac,"Gajju Matah, Lahore",Lahore,OLX
https://www.olx.com.pk/item/2-kanal-commercial-plot-for-rent-gurumanget-road-iid-1118787990,Commercial Plot,For Rent,2 Kanal,,,2 hours ago,Rs 15 Lacs,"Gurumangat Road, Lahore",Lahore,OLX
https://www.olx.com.pk/item/co-working-space-furnished-office-shared-space-coworking-space-iid-1118250460,Office,For Rent,"2,500 SQFT",,3,2 weeks ago,"Rs 6,500","Muslim Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-residential-house-for-rent-in-sector-e-nearby-commercial-market-school-mosque-and-health-care-canter-iid-1118408235,House,For Rent,10 Marla,5,6,2 days ago,"Rs 95,000","Bahria Town - Sector E, Lahore",Lahore,OLX
https://www.olx.com.pk/item/furnished-office-for-rent-iid-1118640470,Office,For Rent,"3,000 SQFT",,6,11 hours ago,Rs 2.85 Lac,"Model Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/independent-house-available-for-rent-in-mehran-block-iid-1118537787,House,For Rent,10 Marla,4,4,3 days ago,Rs 1.14 Lac,"Allama Iqbal Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-bedroom-luxury-furnished-apartment-iid-1117918012,Room,For Rent,721 SQFT,1,1,3 days ago,"Rs 72,000","Bahria Town - Sector C, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-brand-new-house-available-for-rent-in-jasmin-block-bahria-town-lahore-iid-1118518806,House,For Rent,10 Marla,5,6,3 days ago,Rs 1.30 Lac,"Bahria Town - Jasmine Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/room-space-available-for-rent-in-makkah-girls-hostel-iid-1118011504,Room,For Rent,,,,1 week ago,"Rs 14,000","Muslim Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-full-house-for-rent-iid-1117989704,House,For Rent,5 Marla,4,5,2 weeks ago,"Rs 90,000","Eden Boulevard Housing Scheme, Lahore",Lahore,OLX
https://www.olx.com.pk/item/girls-hostel-in-bahria-town-lahore-zunaira-maham-girls-hostel-rs-22000-per-head-iid-1117579402,Other,For Rent,,,,3 days ago,"Rs 22,000","Bahria Town - Sector E, Lahore",Lahore,OLX
https://www.olx.com.pk/item/50000-square-feet-5th-story-building-independent-for-rent-iid-1118787989,Building,For Rent,"50,000 SQFT",,7,2 hours ago,Rs 30 Lacs,"Gulberg, Lahore",Lahore,OLX
https://www.olx.com.pk/item/3-kanal-double-story-factory-for-rent-iid-1118787976,Factory,For Rent,3 Kanal,,5,2 hours ago,Rs 10 Lacs,"Gajju Matah, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1600-square-feet-shop-mm-alam-road-for-rent-iid-1118787972,Shop,For Rent,"2,400 SQFT",,2,2 hours ago,Rs 16 Lacs,"MM Alam Road, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1-kanal-double-story-factory-for-rent-iid-1118787966,Factory,For Rent,1 Kanal,,4,2 hours ago,Rs 2.70 Lac,"Gajju Matah, Lahore",Lahore,OLX
https://www.olx.com.pk/item/17-marla-house-for-rent-iid-1118787958,House,For Rent,17 Marla,5,5,2 hours ago,Rs 3 Lac,"Gulberg, Lahore",Lahore,OLX
https://www.olx.com.pk/item/2-kanal-house-for-rent-girls-hostel-iid-1118787934,House,For Rent,2 Kanal,6,7,2 hours ago,Rs 9 Lac,"Garden Town - Tipu Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/1300-square-feet-furnished-office-for-rent-iid-1118787925,Office,For Rent,"1,300 SQFT",,1,2 hours ago,Rs 2 Lac,"Garden Town Main Boulevard, Lahore",Lahore,OLX
https://www.olx.com.pk/item/600-square-feeet-shop-for-rent-liberty-market-boutique-jewelryetc-iid-1118787923,Shop,For Rent,600 SQFT,,1,2 hours ago,Rs 3 Lac,"Liberty Market, Lahore",Lahore,OLX
https://www.olx.com.pk/item/38-rooms-plus-furnished-building-for-hotel-rent-iid-1118787921,Room,For Rent,2 Kanal,,7,2 hours ago,Rs 16 Lacs,"Gulberg, Lahore",Lahore,OLX
https://www.olx.com.pk/item/2-kanal-1st-floor-for-rent-luxury-iid-1118787918,Other,For Rent,2 Kanal,4,4,2 hours ago,Rs 2.50 Lac,"Muslim Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/3-kanal-luxury-furnished-marque-for-rent-iid-1118787901,Other,For Rent,3 Kanal,,7,2 hours ago,Rs 18 Lacs,"Gulberg, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-upper-portion-brand-new-available-for-rent-iid-1118787850,Upper Portion,For Rent,5 Marla,2,3,2 hours ago,"Rs 47,000","Eden Boulevard Housing Scheme, Lahore",Lahore,OLX
https://www.olx.com.pk/item/2-bed-separate-flats-available-for-rent-pak-arab-society-iid-1118787837,Flat,For Rent,4 Marla,2,2,2 hours ago,"Rs 45,000","Pak Arab Housing Society, Lahore",Lahore,OLX
https://www.olx.com.pk/item/8-marla-upper-portion-available-for-rent-in-military-accounts-society-college-road-lahore-iid-1118787809,Upper Portion,For Rent,8 Marla,3,4,2 hours ago,"Rs 65,000","Military Accounts Housing Society, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-full-independent-houss-available-for-rent-in-nasheman-e-iqbal-phase-2-near-uet-housing-society-college-road-lahore-iid-1118787781,Other,For Rent,5 Marla,4,5,2 hours ago,Rs 1 Lac,"Nasheman-e-Iqbal Phase 2, Lahore",Lahore,OLX
https://www.olx.com.pk/item/farm-house-with-swimming-pool-for-rent-on-bedian-road-near-dha-iid-1117452354,Farm House,For Rent,6 Kanal,2,3,4 days ago,"Rs 25,000","Bedian Road, Lahore",Lahore,OLX
https://www.olx.com.pk/item/furnished-apartment-for-rent-daily-basis-in-bahria-town-lahore-short-stay-vip-apartment-per-day-fully-furnish-apartmentfor-rent-for-night-stay-iid-1118307690,Apartment,For Rent,600 SQFT,1,1,12 hours ago,"Rs 3,000","Bahria Town - Jasmine Block, Lahore",Lahore,OLX
https://www.olx.com.pk/item/ehsan-boys-hostel-iid-1117592741,Other,For Rent,,,,4 weeks ago,"Rs 9,500","LDA Avenue - Block H, Lahore",Lahore,OLX
https://www.olx.com.pk/item/hotel-rooms-available-iid-1106637501,Room,For Rent,,,,2 weeks ago,"Rs 2,500","Azadi Chowk, Lahore",Lahore,OLX
https://www.olx.com.pk/item/farm-house-for-rent-per-day-in-lahore-and-swimming-pool-and-farmhouse-rent-iid-1118735221,Farm House,For Rent,10 Kanal,5,5,1 day ago,"Rs 13,000","Bedian, Lahore",Lahore,OLX
https://www.olx.com.pk/item/modern-7-story-commercial-building-basement-underground-parking-johar-town-iid-1118349126,Building,For Rent,"50,000 SQFT",,7,4 days ago,Rs 24 Lacs,"Johar Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-brand-new-full-furnished-ground-floor-portion-available-for-rent-phase-2-iid-1117645718,Other,For Rent,5 Marla,2,2,4 weeks ago,"Rs 85,000","Johar Town Phase 2, Lahore",Lahore,OLX
https://www.olx.com.pk/item/ground-floor-shops-franchise-for-rent-iid-1118298075,Shop,For Rent,350 SQFT,,2,3 days ago,"Rs 40,000","New Chauburji Park - Block A, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-full-house-for-rent-iid-1118372439,House,For Rent,5 Marla,4,4,1 week ago,Rs 1.25 Lac,"Wapda Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/4-marla-full-independent-house-available-for-rent-in-military-account-society-college-road-lahore-iid-1118787774,House,For Rent,3 Marla,3,4,2 hours ago,"Rs 75,000","Military Accounts Housing Society, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-lower-portion-available-for-rent-dha-rahber-sector-2-block-m-lahore-iid-1118787749,Lower Portion,For Rent,5 Marla,1,2,2 hours ago,"Rs 52,000","DHA 11 Rahbar Phase 2 Extension - Block M, Lahore",Lahore,OLX
https://www.olx.com.pk/item/12-marla-first-floor-available-for-rent-in-defence-road-lahore-elevator-installed-bigrking-hot-location-1st-floor-demand-300-k-basement-250-k-2nd-floor-200k-opposite-nespak-phase-3-elevator-installed-basement-also-available-iid-1118787740,Other,For Rent,12 Marla,,1,2 hours ago,Rs 3 Lac,"Defence Road, Lahore",Lahore,OLX
https://www.olx.com.pk/item/35-marla-triple-storey-house-available-for-rent-in-eden-boulevard-near-missile-chowk-college-road-lahore-iid-1118787733,House,For Rent,3 Marla,4,5,2 hours ago,"Rs 73,000","Eden Boulevard, Lahore",Lahore,OLX
https://www.olx.com.pk/item/classic-homes-fully-furnished-1-bed-apartment-with-kitchenlounge-iid-1118786942,Apartment,For Rent,525 SQFT,1,1,2 hours ago,"Rs 7,999","Classic Homes, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-rent-warehouse-silent-office-college-academy-school-rent-option-available-good-location-main-college-road-near-gondal-chowk-township-lahore-iid-1118745446,House,For Rent,1 Kanal,,1,3 hours ago,Rs 3 Lac,"Township, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-rent-lower-portion-5-marla-tile-wood-work-floor-beautiful-portion-top-location-green-town-iid-1118745440,Lower Portion,For Rent,5 Marla,2,3,3 hours ago,"Rs 55,000","Green Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-rent-commercial-property-option-warehouse-factory-commercial-hall-commercial-building-silent-office-school-college-academy-available-good-location-iid-1118706477,House,For Rent,1 Kanal,,1,3 hours ago,Rs 25 Lacs,"Township, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-rent-upper-portion-10-marla-marble-wood-work-floor-top-location-main-college-road-near-ghazi-chowk-township-lahore-1-c2-block-iid-1118418358,Upper Portion,For Rent,10 Marla,2,2,3 hours ago,"Rs 60,000","Township, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-rent-8-kanal-commercial-property-warehouse-available-for-rent-top-location-quaid-e-azam-industrial-area-lahore-iid-1117890277,House,For Rent,8 Kanal,,1,3 hours ago,Rs 25 Lacs,"Quaid-e-Azam Industrial Estate, Lahore",Lahore,OLX
https://www.olx.com.pk/item/for-rent-upper-portion-10-marla-marble-wood-work-floor-top-location-main-college-road-near-ghazi-chowk-near-raheem-store-iid-1117804306,Upper Portion,For Rent,10 Marla,2,2,2 hours ago,"Rs 70,000","Nespak Housing Society - Phase 1 - Block C1, Lahore",Lahore,OLX
https://www.olx.com.pk/item/5-marla-ground-floor-office-and-shop-for-rent-bahria-town-lahore-iid-1118271937,Office,For Rent,5 Marla,,1,3 hours ago,Rs 1.40 Lac,"Bahria Town - Sector E, Lahore",Lahore,OLX
https://www.olx.com.pk/item/8-marla-for-rent-independent-building-serwer-road-iid-1118787172,Building,For Rent,"1,800 SQFT",,5,3 hours ago,Rs 23 Lacs,"Cantt, Lahore",Lahore,OLX
https://www.olx.com.pk/item/10-marla-furnished-portion-with-beautiful-furniture-available-for-rent-iid-1118625686,Other,For Rent,10 Marla,3,3,3 hours ago,Rs 1.40 Lac,"Allama Iqbal Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/guest-house-available-for-rent-iid-1118216488,House,For Rent,,,,2 weeks ago,"Rs 10,000","DHA 9 Town, Lahore",Lahore,OLX
https://www.olx.com.pk/item/14000-sq-ft-warehouse-available-for-rent-location-main-multan-road-lahore-iid-1117693046,House,For Rent,80 Kanal,,7,2 weeks ago,Rs 84 Lacs,"Multan Road, Lahore",Lahore,OLX
https://www.olx.com.pk/item/luxury-1-bedroom-furnished-apartment-for-rent-per-day-in-bahria-town-lahore-vip-short-stay-night-stay-flat-per-day-iid-1118307659,Room,For Rent,600 SQFT,1,1,7 hours ago,"Rs 3,000","Bahria Town - Sector E, Lahore",Lahore,OLX
https://www.olx.com.pk/item/fully-independent-furnished-office-available-for-rent-iid-1113553102,Office,For Rent,"1,000 SQFT",,6,2 days ago,Rs 1.80 Lac,"MM Alam Road, Lahore",Lahore,OLX
https://www.olx.com.pk/item/luxury-2-bedroom-furnished-apartment-for-daily-rent-dha-phase-8-iid-1117654384,Room,For Rent,,2,2,4 weeks ago,"Rs 15,000","Air Avenue Villas, Lahore",Lahore,OLX
